ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,geneID,symbol
GO:0050817,coagulation,3/53,340/18493,0.07367399771661724,0.13586255358407087,0.07872342200059704,3,bp,NAC,1277/1278/1281,COL1A1/COL1A2/COL3A1
GO:0052472,modulation by host of symbiont transcription,1/53,27/18493,0.07461585154785388,0.13586255358407087,0.07872342200059704,1,bp,NAC,3725,JUN
GO:0060122,inner ear receptor cell stereocilium organization,1/53,27/18493,0.07461585154785388,0.13586255358407087,0.07872342200059704,1,bp,NAC,3280,HES1
GO:1903792,negative regulation of anion transport,1/53,27/18493,0.07461585154785388,0.13586255358407087,0.07872342200059704,1,bp,NAC,6424,SFRP4
GO:2000144,"positive regulation of DNA-templated transcription, initiation",1/53,27/18493,0.07461585154785388,0.13586255358407087,0.07872342200059704,1,bp,NAC,3725,JUN
GO:1902903,regulation of supramolecular fiber organization,3/53,343/18493,0.07520460969209136,0.13682981013603157,0.07928388361208683,3,bp,NAC,4088/3303/324,SMAD3/HSPA1A/APC
GO:0043535,regulation of blood vessel endothelial cell migration,2/53,158/18493,0.07533956170955086,0.13697054873494796,0.07936543238194277,2,bp,NAC,9314/1969,KLF4/EPHA2
GO:0005178,integrin binding,2/52,126/17632,0.05328219727967776,0.13748122507966234,0.09001540800985197,2,mf,NAC,3479/1281,IGF1/COL3A1
GO:0030098,lymphocyte differentiation,3/53,344/18493,0.07571798603704848,0.13755337723155178,0.07970314319689314,3,bp,NAC,7704/3953/3981,ZBTB16/LEPR/LIG4
GO:0001505,regulation of neurotransmitter levels,3/53,346/18493,0.0767494735291303,0.13784877696522876,0.07987430793124894,3,bp,NAC,9314/4088/7097,KLF4/SMAD3/TLR2
GO:0001844,protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,2810,SFN
GO:0005979,regulation of glycogen biosynthetic process,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,3479,IGF1
GO:0007020,microtubule nucleation,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,3303,HSPA1A
GO:0010962,regulation of glucan biosynthetic process,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,3479,IGF1
GO:0032647,regulation of interferon-alpha production,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,6772,STAT1
GO:0033688,regulation of osteoblast proliferation,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,4088,SMAD3
GO:0034368,protein-lipid complex remodeling,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,5320,PLA2G2A
GO:0034369,plasma lipoprotein particle remodeling,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,5320,PLA2G2A
GO:0035025,positive regulation of Rho protein signal transduction,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,1281,COL3A1
GO:0035116,embryonic hindlimb morphogenesis,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,7704,ZBTB16
GO:0035456,response to interferon-beta,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,6772,STAT1
GO:0043433,negative regulation of DNA-binding transcription factor activity,2/53,160/18493,0.07699008704485374,0.13784877696522876,0.07987430793124894,2,bp,NAC,9314/6424,KLF4/SFRP4
GO:0048643,positive regulation of skeletal muscle tissue development,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,64321,SOX17
GO:0048730,epidermis morphogenesis,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,9314,KLF4
GO:0052312,modulation of transcription in other organism involved in symbiotic interaction,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,3725,JUN
GO:0060338,regulation of type I interferon-mediated signaling pathway,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,7474,WNT5A
GO:0060512,prostate gland morphogenesis,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,7474,WNT5A
GO:0061082,myeloid leukocyte cytokine production,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,7474,WNT5A
GO:0071480,cellular response to gamma radiation,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,51776,MAP3K20
GO:1902668,negative regulation of axon guidance,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,7474,WNT5A
GO:1903034,regulation of response to wounding,2/53,160/18493,0.07699008704485374,0.13784877696522876,0.07987430793124894,2,bp,NAC,9314/4088,KLF4/SMAD3
GO:2000108,positive regulation of leukocyte apoptotic process,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,7474,WNT5A
GO:2000781,positive regulation of double-strand break repair,1/53,28/18493,0.0772718333451009,0.13784877696522876,0.07987430793124894,1,bp,NAC,4255,MGMT
GO:0007519,skeletal muscle tissue development,2/53,161/18493,0.07781968884300909,0.13861814237353978,0.08032010462881838,2,bp,NAC,2353/64321,FOS/SOX17
GO:0035821,modification of morphology or physiology of other organism,2/53,161/18493,0.07781968884300909,0.13861814237353978,0.08032010462881838,2,bp,NAC,3725/4088,JUN/SMAD3
GO:0005003,ephrin receptor activity,1/52,19/17632,0.054598884086653254,0.13916057041598207,0.09111495418825319,1,mf,NAC,1969,EPHA2
hsa05221,Acute myeloid leukemia,2/50,66/7852,0.06587049006354646,0.13954143289777604,0.0811976955076958,2,kg,NAC,7704/862,ZBTB16/RUNX1T1
GO:0051480,regulation of cytosolic calcium ion concentration,3/53,350/18493,0.07883127592206297,0.14031495070558814,0.08130329355655566,3,bp,NAC,4088/781/7474,SMAD3/CACNA2D1/WNT5A
GO:0010800,positive regulation of peptidyl-threonine phosphorylation,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,7474,WNT5A
GO:0021884,forebrain neuron development,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,7474,WNT5A
GO:0030307,positive regulation of cell growth,2/53,163/18493,0.07948745781529619,0.14046604426375847,0.08139084234485408,2,bp,NAC,3479/2810,IGF1/SFN
GO:0030511,positive regulation of transforming growth factor beta receptor signaling pathway,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,8516,ITGA8
GO:0031112,positive regulation of microtubule polymerization or depolymerization,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,3303,HSPA1A
GO:0032607,interferon-alpha production,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,6772,STAT1
GO:0042036,negative regulation of cytokine biosynthetic process,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,9314,KLF4
GO:0045862,positive regulation of proteolysis,3/53,352/18493,0.07988152640168203,0.14046604426375847,0.08139084234485408,3,bp,NAC,4804/4088/3303,NGFR/SMAD3/HSPA1A
GO:0046471,phosphatidylglycerol metabolic process,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,5320,PLA2G2A
GO:0050686,negative regulation of mRNA processing,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,79882,ZC3H14
GO:0050718,positive regulation of interleukin-1 beta secretion,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,7474,WNT5A
GO:0051294,establishment of spindle orientation,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,10252,SPRY1
GO:0055002,striated muscle cell development,2/53,163/18493,0.07948745781529619,0.14046604426375847,0.08139084234485408,2,bp,NAC,3479/2318,IGF1/FLNC
GO:0071295,cellular response to vitamin,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,1277,COL1A1
GO:0071539,protein localization to centrosome,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,324,APC
GO:1903846,positive regulation of cellular response to transforming growth factor beta stimulus,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,8516,ITGA8
GO:2000727,positive regulation of cardiac muscle cell differentiation,1/53,29/18493,0.07992033552937983,0.14046604426375847,0.08139084234485408,1,bp,NAC,3479,IGF1
GO:0008329,signaling pattern recognition receptor activity,1/52,20/17632,0.05739005299754274,0.1406014181273439,0.09205834478244627,1,mf,NAC,7097,TLR2
GO:0030506,ankyrin binding,1/52,20/17632,0.05739005299754274,0.1406014181273439,0.09205834478244627,1,mf,NAC,2318,FLNC
GO:0038187,pattern recognition receptor activity,1/52,20/17632,0.05739005299754274,0.1406014181273439,0.09205834478244627,1,mf,NAC,7097,TLR2
GO:0070851,growth factor receptor binding,2/52,132/17632,0.05785512899019893,0.1406014181273439,0.09205834478244627,2,mf,NAC,80310/3554,PDGFD/IL1R1
GO:0007416,synapse assembly,2/53,165/18493,0.0811664979552254,0.14244570637455795,0.08253792645048753,2,bp,NAC,7097/7474,TLR2/WNT5A
GO:0010634,positive regulation of epithelial cell migration,2/53,165/18493,0.0811664979552254,0.14244570637455795,0.08253792645048753,2,bp,NAC,3725/7474,JUN/WNT5A
GO:0035690,cellular response to drug,3/53,355/18493,0.08146849723834433,0.14276498631745235,0.08272292819686827,3,bp,NAC,9314/80310/3082,KLF4/PDGFD/HGF
GO:0062012,regulation of small molecule metabolic process,3/53,355/18493,0.08146849723834433,0.14276498631745235,0.08272292819686827,3,bp,NAC,3479/3953/3486,IGF1/LEPR/IGFBP3
GO:0102567,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)",1/52,21/17632,0.06017313937297619,0.14291120601081847,0.09357067127376681,1,mf,NAC,5320,PLA2G2A
GO:0102568,"phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)",1/52,21/17632,0.06017313937297619,0.14291120601081847,0.09357067127376681,1,mf,NAC,5320,PLA2G2A
GO:0001825,blastocyst formation,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,64321,SOX17
GO:0006658,phosphatidylserine metabolic process,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,5320,PLA2G2A
GO:0006913,nucleocytoplasmic transport,3/53,357/18493,0.08253415998749047,0.14309836639369705,0.08291610004397745,3,bp,NAC,3479/4088/2810,IGF1/SMAD3/SFN
GO:0010743,regulation of macrophage derived foam cell differentiation,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,5320,PLA2G2A
GO:0010837,regulation of keratinocyte proliferation,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,2810,SFN
GO:0034367,protein-containing complex remodeling,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,5320,PLA2G2A
GO:0038111,interleukin-7-mediated signaling pathway,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,8835,SOCS2
GO:0046685,response to arsenic-containing substance,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,1026,CDKN1A
GO:0050482,arachidonic acid secretion,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,5320,PLA2G2A
GO:0099625,ventricular cardiac muscle cell membrane repolarization,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,781,CACNA2D1
GO:1902235,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,3303,HSPA1A
GO:1903963,arachidonate transport,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,5320,PLA2G2A
GO:1905508,protein localization to microtubule organizing center,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,324,APC
GO:2000406,positive regulation of T cell migration,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,7474,WNT5A
GO:2001171,positive regulation of ATP biosynthetic process,1/53,30/18493,0.08256137876036684,0.14309836639369705,0.08291610004397745,1,bp,NAC,3479,IGF1
hsa04932,Non-alcoholic fatty liver disease (NAFLD),3/50,149/7852,0.06877189402961259,0.14325197192898353,0.08335681923294891,3,kg,NAC,3725/3953/9021,JUN/LEPR/SOCS3
hsa05031,Amphetamine addiction,2/50,68/7852,0.06940157646248891,0.14325197192898353,0.08335681923294891,2,kg,NAC,2353/3725,FOS/JUN
hsa04920,Adipocytokine signaling pathway,2/50,69/7852,0.0711903042797119,0.14508403783586857,0.084422879159152045,2,kg,NAC,3953/9021,LEPR/SOCS3
R-HSA-168898,Toll-like Receptor Cascades,3/45,155/10554,0.02812036343245523,0.1455642342385918,0.11666033126777092,3,re,NAC,2353/3725/7097,FOS/JUN/TLR2
R-HSA-4086398,Ca2+ pathway,2/45,61/10554,0.027744319985037364,0.1455642342385918,0.11666033126777092,2,re,NAC,55970/7474,GNG12/WNT5A
GO:0006691,leukotriene metabolic process,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,7097,TLR2
GO:0021543,pallium development,2/53,169/18493,0.08455768215751336,0.14564606117913337,0.0843923217579946,2,bp,NAC,55970/1281,GNG12/COL3A1
GO:0021772,olfactory bulb development,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,7474,WNT5A
GO:0030431,sleep,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,2353,FOS
GO:0032728,positive regulation of interferon-beta production,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,7097,TLR2
GO:0033687,osteoblast proliferation,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,4088,SMAD3
GO:0040020,regulation of meiotic nuclear division,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,7474,WNT5A
GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,7474,WNT5A
GO:0048469,cell maturation,2/53,169/18493,0.08455768215751336,0.14564606117913337,0.0843923217579946,2,bp,NAC,1026/3280,CDKN1A/HES1
GO:0051085,chaperone cofactor-dependent protein refolding,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,3303,HSPA1A
GO:0051169,nuclear transport,3/53,360/18493,0.08414409463050679,0.14564606117913337,0.0843923217579946,3,bp,NAC,3479/4088/2810,IGF1/SMAD3/SFN
GO:0051204,protein insertion into mitochondrial membrane,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,2810,SFN
GO:0060325,face morphogenesis,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,1277,COL1A1
GO:0086011,membrane repolarization during action potential,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,781,CACNA2D1
GO:0098760,response to interleukin-7,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,8835,SOCS2
GO:0098761,cellular response to interleukin-7,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,8835,SOCS2
GO:0099623,regulation of cardiac muscle cell membrane repolarization,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,781,CACNA2D1
GO:1902622,regulation of neutrophil migration,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,3554,IL1R1
GO:1903393,positive regulation of adherens junction organization,1/53,31/18493,0.08519498364178912,0.14564606117913337,0.0843923217579946,1,bp,NAC,4088,SMAD3
GO:0048771,tissue remodeling,2/53,170/18493,0.08541224681453478,0.14570324456597109,0.08442545577303183,2,bp,NAC,3953/1969,LEPR/EPHA2
GO:0060538,skeletal muscle organ development,2/53,170/18493,0.08541224681453478,0.14570324456597109,0.08442545577303183,2,bp,NAC,2353/64321,FOS/SOX17
GO:2001235,positive regulation of apoptotic signaling pathway,2/53,170/18493,0.08541224681453478,0.14570324456597109,0.08442545577303183,2,bp,NAC,4088/2810,SMAD3/SFN
GO:0005158,insulin receptor binding,1/52,22/17632,0.06294816616035959,0.14617963030572395,0.09571066199820756,1,mf,NAC,3479,IGF1
GO:0070840,dynein complex binding,1/52,22/17632,0.06294816616035959,0.14617963030572395,0.09571066199820756,1,mf,NAC,324,APC
GO:0001659,temperature homeostasis,2/53,171/18493,0.08626947540854055,0.1469547367632589,0.08515061326329332,2,bp,NAC,3953/324,LEPR/APC
GO:0010950,positive regulation of endopeptidase activity,2/53,171/18493,0.08626947540854055,0.1469547367632589,0.08515061326329332,2,bp,NAC,4804/4088,NGFR/SMAD3
hsa04150,mTOR signaling pathway,3/50,153/7852,0.07321603465349036,0.14734726974014936,0.08573983005474531,3,kg,NAC,3479/7472/7474,IGF1/WNT2/WNT5A
GO:0033612,receptor serine/threonine kinase binding,1/52,23/17632,0.06571515624324764,0.147682447901492,0.0966946271830469,1,mf,NAC,353500,BMP8A
GO:0044183,protein binding involved in protein folding,1/52,23/17632,0.06571515624324764,0.147682447901492,0.0966946271830469,1,mf,NAC,3303,HSPA1A
GO:0051787,misfolded protein binding,1/52,23/17632,0.06571515624324764,0.147682447901492,0.0966946271830469,1,mf,NAC,3303,HSPA1A
GO:0008608,attachment of spindle microtubules to kinetochore,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,324,APC
GO:0010921,regulation of phosphatase activity,2/53,172/18493,0.08712934635848309,0.1481125843800729,0.08582150987274376,2,bp,NAC,4088/3486,SMAD3/IGFBP3
GO:0021988,olfactory lobe development,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,7474,WNT5A
GO:0030513,positive regulation of BMP signaling pathway,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,3280,HES1
GO:0032735,positive regulation of interleukin-12 production,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,7097,TLR2
GO:0035510,DNA dealkylation,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,4255,MGMT
GO:0035767,endothelial cell chemotaxis,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,3164,NR4A1
GO:0042491,inner ear auditory receptor cell differentiation,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,3280,HES1
GO:0048841,regulation of axon extension involved in axon guidance,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,7474,WNT5A
GO:0086019,cell-cell signaling involved in cardiac conduction,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,781,CACNA2D1
GO:0099068,postsynapse assembly,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,7474,WNT5A
GO:1901030,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,2810,SFN
GO:1901890,positive regulation of cell junction assembly,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,4088,SMAD3
GO:1903205,regulation of hydrogen peroxide-induced cell death,1/53,32/18493,0.08782117072157392,0.1481125843800729,0.08582150987274376,1,bp,NAC,3082,HGF
hsa04662,B cell receptor signaling pathway,2/50,71/7852,0.07481283701841708,0.14821000625748706,0.08624184738095031,2,kg,NAC,2353/3725,FOS/JUN
hsa05160,Hepatitis C,3/50,155/7852,0.07548584169635987,0.14821000625748706,0.08624184738095031,3,kg,NAC,6772/9021/1026,STAT1/SOCS3/CDKN1A
GO:0030877,beta-catenin destruction complex,1/53,12/19659,0.03188496567375554,0.15064534814599942,0.11845290532722846,1,cc,NAC,324,APC
GO:0061695,"transferase complex, transferring phosphorus-containing groups",3/53,259/19659,0.032670075501542044,0.15064534814599942,0.11845290532722846,3,cc,NAC,9021/8835/1026,SOCS3/SOCS2/CDKN1A
GO:1990454,L-type voltage-gated calcium channel complex,1/53,12/19659,0.03188496567375554,0.15064534814599942,0.11845290532722846,1,cc,NAC,781,CACNA2D1
GO:0070507,regulation of microtubule cytoskeleton organization,2/53,175/18493,0.08972459899463354,0.1511084252190075,0.08755740277618557,2,bp,NAC,3303/324,HSPA1A/APC
GO:0120032,regulation of plasma membrane bounded cell projection assembly,2/53,175/18493,0.08972459899463354,0.1511084252190075,0.08755740277618557,2,bp,NAC,1969/324,EPHA2/APC
GO:0003299,muscle hypertrophy in response to stress,1/53,33/18493,0.09043996049199532,0.1514550887675809,0.08775827152262558,1,bp,NAC,4088,SMAD3
GO:0014887,cardiac muscle adaptation,1/53,33/18493,0.09043996049199532,0.1514550887675809,0.08775827152262558,1,bp,NAC,4088,SMAD3
GO:0014898,cardiac muscle hypertrophy in response to stress,1/53,33/18493,0.09043996049199532,0.1514550887675809,0.08775827152262558,1,bp,NAC,4088,SMAD3
GO:0043900,regulation of multi-organism process,3/53,371/18493,0.09016291981336368,0.1514550887675809,0.08775827152262558,3,bp,NAC,3725/3479/6772,JUN/IGF1/STAT1
GO:0046326,positive regulation of glucose import,1/53,33/18493,0.09043996049199532,0.1514550887675809,0.08775827152262558,1,bp,NAC,3479,IGF1
GO:0060251,regulation of glial cell proliferation,1/53,33/18493,0.09043996049199532,0.1514550887675809,0.08775827152262558,1,bp,NAC,3280,HES1
GO:0070873,regulation of glycogen metabolic process,1/53,33/18493,0.09043996049199532,0.1514550887675809,0.08775827152262558,1,bp,NAC,3479,IGF1
GO:1905332,positive regulation of morphogenesis of an epithelium,1/53,33/18493,0.09043996049199532,0.1514550887675809,0.08775827152262558,1,bp,NAC,7472,WNT2
GO:0008143,poly(A) binding,1/52,24/17632,0.06847413244151823,0.15224567744975862,0.0996823876528261,1,mf,NAC,79882,ZC3H14
GO:0008217,regulation of blood pressure,2/53,177/18493,0.09146758791923326,0.15263854320837664,0.08844400560389759,2,bp,NAC,4088/1278,SMAD3/COL1A2
GO:0050792,regulation of viral process,2/53,177/18493,0.09146758791923326,0.15263854320837664,0.08844400560389759,2,bp,NAC,3725/6772,JUN/STAT1
GO:0060491,regulation of cell projection assembly,2/53,177/18493,0.09146758791923326,0.15263854320837664,0.08844400560389759,2,bp,NAC,1969/324,EPHA2/APC
GO:1903532,positive regulation of secretion by cell,3/53,373/18493,0.09127649581171834,0.15263854320837664,0.08844400560389759,3,bp,NAC,3479/7097/7474,IGF1/TLR2/WNT5A
GO:1905475,regulation of protein localization to membrane,2/53,177/18493,0.09146758791923326,0.15263854320837664,0.08844400560389759,2,bp,NAC,1969/2810,EPHA2/SFN
GO:0007094,mitotic spindle assembly checkpoint,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,324,APC
GO:0010922,positive regulation of phosphatase activity,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,4088,SMAD3
GO:0014904,myotube cell development,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,3479,IGF1
GO:0030224,monocyte differentiation,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,3725,JUN
GO:0031577,spindle checkpoint,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,324,APC
GO:0031641,regulation of myelination,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,3082,HGF
GO:0042098,T cell proliferation,2/53,178/18493,0.0923428652405745,0.15355736705135545,0.08897640364314298,2,bp,NAC,3479/3280,IGF1/HES1
GO:0043403,skeletal muscle tissue regeneration,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,3479,IGF1
GO:0048048,embryonic eye morphogenesis,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,7474,WNT5A
GO:0048854,brain morphogenesis,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,7474,WNT5A
GO:0050716,positive regulation of interleukin-1 secretion,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,7474,WNT5A
GO:0051170,import into nucleus,2/53,178/18493,0.0923428652405745,0.15355736705135545,0.08897640364314298,2,bp,NAC,3479/4088,IGF1/SMAD3
GO:0071173,spindle assembly checkpoint,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,324,APC
GO:0071174,mitotic spindle checkpoint,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,324,APC
GO:0071634,regulation of transforming growth factor beta production,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,4088,SMAD3
GO:1903131,mononuclear cell differentiation,1/53,34/18493,0.09305137338982472,0.15355736705135545,0.08897640364314298,1,bp,NAC,3725,JUN
GO:0002221,pattern recognition receptor signaling pathway,2/53,179/18493,0.09322063656180694,0.15362347452805053,0.08901470858183266,2,bp,NAC,7097/3303,TLR2/HSPA1A
GO:0031345,negative regulation of cell projection organization,2/53,179/18493,0.09322063656180694,0.15362347452805053,0.08901470858183266,2,bp,NAC,4804/7474,NGFR/WNT5A
R-HSA-450294,MAP kinase activation,2/45,64/10554,0.0303199419723517,0.15467564600388112,0.12396253926148369,2,re,NAC,2353/3725,FOS/JUN
hsa03450,Non-homologous end-joining,1/50,13/7852,0.07974997436728448,0.15469573341123857,0.09001582395292733,1,kg,NAC,3981,LIG4
GO:0032591,dendritic spine membrane,1/53,13/19659,0.03449656524719136,0.1547683738117234,0.12169485321911035,1,cc,NAC,8516,ITGA8
GO:0048639,positive regulation of developmental growth,2/53,180/18493,0.09410088107220808,0.15485944303786214,0.08973087111529442,2,bp,NAC,3479/7472,IGF1/WNT2
GO:0050770,regulation of axonogenesis,2/53,180/18493,0.09410088107220808,0.15485944303786214,0.08973087111529442,2,bp,NAC,4804/7474,NGFR/WNT5A
GO:0007223,"Wnt signaling pathway, calcium modulating pathway",1/53,35/18493,0.09565542979647434,0.15612121623611255,0.0904619857700285,1,bp,NAC,7474,WNT5A
GO:0007435,salivary gland morphogenesis,1/53,35/18493,0.09565542979647434,0.15612121623611255,0.0904619857700285,1,bp,NAC,3082,HGF
GO:0010614,negative regulation of cardiac muscle hypertrophy,1/53,35/18493,0.09565542979647434,0.15612121623611255,0.0904619857700285,1,bp,NAC,4088,SMAD3
GO:0030501,positive regulation of bone mineralization,1/53,35/18493,0.09565542979647434,0.15612121623611255,0.0904619857700285,1,bp,NAC,4088,SMAD3
GO:0031111,negative regulation of microtubule polymerization or depolymerization,1/53,35/18493,0.09565542979647434,0.15612121623611255,0.0904619857700285,1,bp,NAC,324,APC
GO:0032885,regulation of polysaccharide biosynthetic process,1/53,35/18493,0.09565542979647434,0.15612121623611255,0.0904619857700285,1,bp,NAC,3479,IGF1
