ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,geneID,symbol
GO:0051205,protein insertion into membrane,1/26,47/18493,0.06406382084730533,0.1221190138476375,0.07197881838924106,1,bp,NAC,2810,SFN
GO:0055023,positive regulation of cardiac muscle tissue growth,1/26,47/18493,0.06406382084730533,0.1221190138476375,0.07197881838924106,1,bp,NAC,3479,IGF1
GO:0097720,calcineurin-mediated signaling,1/26,47/18493,0.06406382084730533,0.1221190138476375,0.07197881838924106,1,bp,NAC,3479,IGF1
GO:0150076,neuroinflammatory response,1/26,47/18493,0.06406382084730533,0.1221190138476375,0.07197881838924106,1,bp,NAC,3725,JUN
GO:1901185,negative regulation of ERBB signaling pathway,1/26,47/18493,0.06406382084730533,0.1221190138476375,0.07197881838924106,1,bp,NAC,10252,SPRY1
GO:0009409,response to cold,1/26,48/18493,0.06538304131016814,0.12252951767606834,0.07222077563720555,1,bp,NAC,2353,FOS
GO:0019083,viral transcription,1/26,48/18493,0.06538304131016814,0.12252951767606834,0.07222077563720555,1,bp,NAC,3725,JUN
GO:0032103,positive regulation of response to external stimulus,2/26,297/18493,0.06489286582131548,0.12252951767606834,0.07222077563720555,2,bp,NAC,5320/80310,PLA2G2A/PDGFD
GO:0043470,regulation of carbohydrate catabolic process,1/26,48/18493,0.06538304131016814,0.12252951767606834,0.07222077563720555,1,bp,NAC,3479,IGF1
GO:0043525,positive regulation of neuron apoptotic process,1/26,48/18493,0.06538304131016814,0.12252951767606834,0.07222077563720555,1,bp,NAC,3725,JUN
GO:0051961,negative regulation of nervous system development,2/26,298/18493,0.06527601939168264,0.12252951767606834,0.07222077563720555,2,bp,NAC,4804/1281,NGFR/COL3A1
GO:0051972,regulation of telomerase activity,1/26,48/18493,0.06538304131016814,0.12252951767606834,0.07222077563720555,1,bp,NAC,9314,KLF4
GO:0060711,labyrinthine layer development,1/26,48/18493,0.06538304131016814,0.12252951767606834,0.07222077563720555,1,bp,NAC,9021,SOCS3
GO:0061383,trabecula morphogenesis,1/26,48/18493,0.06538304131016814,0.12252951767606834,0.07222077563720555,1,bp,NAC,1277,COL1A1
GO:0070849,response to epidermal growth factor,1/26,48/18493,0.06538304131016814,0.12252951767606834,0.07222077563720555,1,bp,NAC,1277,COL1A1
GO:1901214,regulation of neuron death,2/26,296/18493,0.06451049799816246,0.12252951767606834,0.07222077563720555,2,bp,NAC,2353/3725,FOS/JUN
GO:1903587,regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,1/26,48/18493,0.06538304131016814,0.12252951767606834,0.07222077563720555,1,bp,NAC,4804,NGFR
GO:2000725,regulation of cardiac muscle cell differentiation,1/26,48/18493,0.06538304131016814,0.12252951767606834,0.07222077563720555,1,bp,NAC,3479,IGF1
GO:0009161,ribonucleoside monophosphate metabolic process,2/26,300/18493,0.06604467271644507,0.12355427931689779,0.07282478585407115,2,bp,NAC,3479/3303,IGF1/HSPA1A
GO:0010718,positive regulation of epithelial to mesenchymal transition,1/26,49/18493,0.06670047372686305,0.12355427931689779,0.07282478585407115,1,bp,NAC,1277,COL1A1
GO:0032330,regulation of chondrocyte differentiation,1/26,49/18493,0.06670047372686305,0.12355427931689779,0.07282478585407115,1,bp,NAC,7704,ZBTB16
GO:0034260,negative regulation of GTPase activity,1/26,49/18493,0.06670047372686305,0.12355427931689779,0.07282478585407115,1,bp,NAC,10252,SPRY1
GO:0035272,exocrine system development,1/26,49/18493,0.06670047372686305,0.12355427931689779,0.07282478585407115,1,bp,NAC,3082,HGF
GO:0045599,negative regulation of fat cell differentiation,1/26,49/18493,0.06670047372686305,0.12355427931689779,0.07282478585407115,1,bp,NAC,862,RUNX1T1
GO:0050732,negative regulation of peptidyl-tyrosine phosphorylation,1/26,49/18493,0.06670047372686305,0.12355427931689779,0.07282478585407115,1,bp,NAC,9021,SOCS3
GO:0060324,face development,1/26,49/18493,0.06670047372686305,0.12355427931689779,0.07282478585407115,1,bp,NAC,1277,COL1A1
GO:0071825,protein-lipid complex subunit organization,1/26,49/18493,0.06670047372686305,0.12355427931689779,0.07282478585407115,1,bp,NAC,5320,PLA2G2A
GO:0043010,camera-type eye development,2/26,302/18493,0.06681643591399122,0.12361040644088377,0.07285786804116723,2,bp,NAC,9314/3725,KLF4/JUN
GO:0010506,regulation of autophagy,2/26,303/18493,0.06720347684657668,0.12416724339258663,0.07318607627472735,2,bp,NAC,3953/3082,LEPR/HGF
GO:0001706,endoderm formation,1/26,50/18493,0.06801612042406024,0.12471062486902025,0.07350635364494172,1,bp,NAC,3679,ITGA7
GO:0009994,oocyte differentiation,1/26,50/18493,0.06801612042406024,0.12471062486902025,0.07350635364494172,1,bp,NAC,3479,IGF1
GO:0010171,body morphogenesis,1/26,50/18493,0.06801612042406024,0.12471062486902025,0.07350635364494172,1,bp,NAC,1277,COL1A1
GO:0010948,negative regulation of cell cycle process,2/26,304/18493,0.0675912870164809,0.12471062486902025,0.07350635364494172,2,bp,NAC,9314/2810,KLF4/SFN
GO:0050863,regulation of T cell activation,2/26,305/18493,0.06797986369183293,0.12471062486902025,0.07350635364494172,2,bp,NAC,3479/7704,IGF1/ZBTB16
GO:0060425,lung morphogenesis,1/26,50/18493,0.06801612042406024,0.12471062486902025,0.07350635364494172,1,bp,NAC,10252,SPRY1
GO:0009141,nucleoside triphosphate metabolic process,2/26,307/18493,0.06875930565951752,0.1259132970389388,0.074215227054355,2,bp,NAC,3479/3303,IGF1/HSPA1A
GO:0045840,positive regulation of mitotic nuclear division,1/26,51/18493,0.06932998372552801,0.12647682239688612,0.07454737753706386,1,bp,NAC,3479,IGF1
GO:0048260,positive regulation of receptor-mediated endocytosis,1/26,51/18493,0.06932998372552801,0.12647682239688612,0.07454737753706386,1,bp,NAC,6424,SFRP4
GO:0060421,positive regulation of heart growth,1/26,51/18493,0.06932998372552801,0.12647682239688612,0.07454737753706386,1,bp,NAC,3479,IGF1
GO:0000186,activation of MAPKK activity,1/26,52/18493,0.07064206595213784,0.12758010158815383,0.07519766720153795,1,bp,NAC,4616,GADD45B
GO:0001701,in utero embryonic development,2/26,311/18493,0.07032726808124913,0.12758010158815383,0.07519766720153795,2,bp,NAC,3479/9021,IGF1/SOCS3
GO:0002090,regulation of receptor internalization,1/26,52/18493,0.07064206595213784,0.12758010158815383,0.07519766720153795,1,bp,NAC,6424,SFRP4
GO:0007568,aging,2/26,311/18493,0.07032726808124913,0.12758010158815383,0.07519766720153795,2,bp,NAC,2353/3725,FOS/JUN
GO:0030111,regulation of Wnt signaling pathway,2/26,311/18493,0.07032726808124913,0.12758010158815383,0.07519766720153795,2,bp,NAC,6424/1277,SFRP4/COL1A1
GO:0032964,collagen biosynthetic process,1/26,52/18493,0.07064206595213784,0.12758010158815383,0.07519766720153795,1,bp,NAC,1277,COL1A1
GO:0060760,positive regulation of response to cytokine stimulus,1/26,52/18493,0.07064206595213784,0.12758010158815383,0.07519766720153795,1,bp,NAC,3303,HSPA1A
GO:2001169,regulation of ATP biosynthetic process,1/26,52/18493,0.07064206595213784,0.12758010158815383,0.07519766720153795,1,bp,NAC,3479,IGF1
GO:0031098,stress-activated protein kinase signaling cascade,2/26,313/18493,0.0711157453184353,0.12827502561812767,0.07560726607538912,2,bp,NAC,4616/3082,GADD45B/HGF
GO:0001540,amyloid-beta binding,1/25,61/17632,0.08304744996178703,0.12855290199564295,0.06825817805078388,1,mf,NAC,4804,NGFR
GO:0016235,aggresome,1/26,42/19659,0.05412222845825432,0.12945235259375168,0.0831451327988414,1,cc,NAC,3303,HSPA1A
GO:0019898,extrinsic component of membrane,2/26,287/19659,0.05485269177701343,0.12945235259375168,0.0831451327988414,2,cc,NAC,9021/8835,SOCS3/SOCS2
GO:0043392,negative regulation of DNA binding,1/26,53/18493,0.071952369421865,0.12946043525654763,0.07630596468416712,1,bp,NAC,3725,JUN
GO:0051058,negative regulation of small GTPase mediated signal transduction,1/26,53/18493,0.071952369421865,0.12946043525654763,0.07630596468416712,1,bp,NAC,10252,SPRY1
GO:0045123,cellular extravasation,1/26,54/18493,0.07326089644979528,0.13148690743414748,0.07750039844387874,1,bp,NAC,80310,PDGFD
GO:0090183,regulation of kidney development,1/26,54/18493,0.07326089644979528,0.13148690743414748,0.07750039844387874,1,bp,NAC,80310,PDGFD
GO:0033218,amide binding,2/25,348/17632,0.08655586636175801,0.132173147282144,0.0701804321852092,2,mf,NAC,4804/3953,NGFR/LEPR
GO:0002043,blood vessel endothelial cell proliferation involved in sprouting angiogenesis,1/26,55/18493,0.07456764934812543,0.13235069865848093,0.07800953023018754,1,bp,NAC,4804,NGFR
GO:0032922,circadian regulation of gene expression,1/26,55/18493,0.07456764934812543,0.13235069865848093,0.07800953023018754,1,bp,NAC,4804,NGFR
GO:0046324,regulation of glucose import,1/26,55/18493,0.07456764934812543,0.13235069865848093,0.07800953023018754,1,bp,NAC,3479,IGF1
GO:0051196,regulation of coenzyme metabolic process,1/26,55/18493,0.07456764934812543,0.13235069865848093,0.07800953023018754,1,bp,NAC,3479,IGF1
GO:0051898,negative regulation of protein kinase B signaling,1/26,55/18493,0.07456764934812543,0.13235069865848093,0.07800953023018754,1,bp,NAC,9314,KLF4
GO:1900408,negative regulation of cellular response to oxidative stress,1/26,55/18493,0.07456764934812543,0.13235069865848093,0.07800953023018754,1,bp,NAC,3082,HGF
GO:1903202,negative regulation of oxidative stress-induced cell death,1/26,55/18493,0.07456764934812543,0.13235069865848093,0.07800953023018754,1,bp,NAC,3082,HGF
GO:1903428,positive regulation of reactive oxygen species biosynthetic process,1/26,55/18493,0.07456764934812543,0.13235069865848093,0.07800953023018754,1,bp,NAC,9314,KLF4
GO:2000242,negative regulation of reproductive process,1/26,55/18493,0.07456764934812543,0.13235069865848093,0.07800953023018754,1,bp,NAC,3479,IGF1
GO:0009123,nucleoside monophosphate metabolic process,2/26,322/18493,0.07470032243469629,0.13242329886150705,0.07805232190254054,2,bp,NAC,3479/3303,IGF1/HSPA1A
GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",1/26,56/18493,0.07587263042616799,0.1328691816807772,0.07831513206993324,1,bp,NAC,2810,SFN
GO:0010656,negative regulation of muscle cell apoptotic process,1/26,56/18493,0.07587263042616799,0.1328691816807772,0.07831513206993324,1,bp,NAC,3479,IGF1
GO:0030336,negative regulation of cell migration,2/26,324/18493,0.07550486407560325,0.1328691816807772,0.07831513206993324,2,bp,NAC,9314/1281,KLF4/COL3A1
GO:0032496,response to lipopolysaccharide,2/26,324/18493,0.07550486407560325,0.1328691816807772,0.07831513206993324,2,bp,NAC,2353/3725,FOS/JUN
GO:0035904,aorta development,1/26,56/18493,0.07587263042616799,0.1328691816807772,0.07831513206993324,1,bp,NAC,1281,COL3A1
GO:0048008,platelet-derived growth factor receptor signaling pathway,1/26,56/18493,0.07587263042616799,0.1328691816807772,0.07831513206993324,1,bp,NAC,80310,PDGFD
GO:0048016,inositol phosphate-mediated signaling,1/26,56/18493,0.07587263042616799,0.1328691816807772,0.07831513206993324,1,bp,NAC,3479,IGF1
GO:0055081,anion homeostasis,1/26,56/18493,0.07587263042616799,0.1328691816807772,0.07831513206993324,1,bp,NAC,6424,SFRP4
GO:0060688,regulation of morphogenesis of a branching structure,1/26,56/18493,0.07587263042616799,0.1328691816807772,0.07831513206993324,1,bp,NAC,3082,HGF
GO:1903749,positive regulation of establishment of protein localization to mitochondrion,1/26,56/18493,0.07587263042616799,0.1328691816807772,0.07831513206993324,1,bp,NAC,2810,SFN
R-HSA-1483166,Synthesis of PA,1/23,40/10554,0.08371486471622991,0.13349127076371795,0.0666860942262998,1,re,NAC,5320,PLA2G2A
hsa04152,AMPK signaling pathway,2/25,120/7852,0.055292302685772066,0.13413503058955817,0.0851479904907601,2,kg,NAC,3479/3953,IGF1/LEPR
hsa04722,Neurotrophin signaling pathway,2/25,119/7852,0.05447517625669114,0.13413503058955817,0.0851479904907601,2,kg,NAC,3725/4804,JUN/NGFR
GO:0072431,signal transduction involved in mitotic G1 DNA damage checkpoint,1/26,57/18493,0.0771758419903551,0.13466111244508153,0.07937132352600638,1,bp,NAC,2810,SFN
GO:1902400,intracellular signal transduction involved in G1 DNA damage checkpoint,1/26,57/18493,0.0771758419903551,0.13466111244508153,0.07937132352600638,1,bp,NAC,2810,SFN
GO:1902883,negative regulation of response to oxidative stress,1/26,57/18493,0.0771758419903551,0.13466111244508153,0.07937132352600638,1,bp,NAC,3082,HGF
GO:0031646,positive regulation of neurological system process,1/26,58/18493,0.07847728634424178,0.13660159733985633,0.08051507506335771,1,bp,NAC,3082,HGF
GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,1/26,58/18493,0.07847728634424178,0.13660159733985633,0.08051507506335771,1,bp,NAC,3082,HGF
GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,1/26,59/18493,0.07977696578850757,0.13753663277516895,0.08106619927952477,1,bp,NAC,3303,HSPA1A
GO:0033619,membrane protein proteolysis,1/26,59/18493,0.07977696578850757,0.13753663277516895,0.08106619927952477,1,bp,NAC,4804,NGFR
GO:0048638,regulation of developmental growth,2/26,334/18493,0.07956993780330726,0.13753663277516895,0.08106619927952477,2,bp,NAC,3479/8835,IGF1/SOCS2
GO:0051251,positive regulation of lymphocyte activation,2/26,333/18493,0.07916029584038303,0.13753663277516895,0.08106619927952477,2,bp,NAC,3479/7704,IGF1/ZBTB16
GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,1/26,59/18493,0.07977696578850757,0.13753663277516895,0.08106619927952477,1,bp,NAC,3303,HSPA1A
GO:0072413,signal transduction involved in mitotic cell cycle checkpoint,1/26,59/18493,0.07977696578850757,0.13753663277516895,0.08106619927952477,1,bp,NAC,2810,SFN
GO:1902402,signal transduction involved in mitotic DNA damage checkpoint,1/26,59/18493,0.07977696578850757,0.13753663277516895,0.08106619927952477,1,bp,NAC,2810,SFN
GO:1902403,signal transduction involved in mitotic DNA integrity checkpoint,1/26,59/18493,0.07977696578850757,0.13753663277516895,0.08106619927952477,1,bp,NAC,2810,SFN
GO:0002237,response to molecule of bacterial origin,2/26,337/18493,0.08080297619028622,0.1382872997896584,0.08150865392278074,2,bp,NAC,2353/3725,FOS/JUN
GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,1/26,60/18493,0.08107488262096396,0.1382872997896584,0.08150865392278074,1,bp,NAC,3303,HSPA1A
GO:0018149,peptide cross-linking,1/26,60/18493,0.08107488262096396,0.1382872997896584,0.08150865392278074,1,bp,NAC,1281,COL3A1
GO:0030166,proteoglycan biosynthetic process,1/26,60/18493,0.08107488262096396,0.1382872997896584,0.08150865392278074,1,bp,NAC,3479,IGF1
GO:0032835,glomerulus development,1/26,60/18493,0.08107488262096396,0.1382872997896584,0.08150865392278074,1,bp,NAC,80310,PDGFD
GO:0035019,somatic stem cell population maintenance,1/26,60/18493,0.08107488262096396,0.1382872997896584,0.08150865392278074,1,bp,NAC,9314,KLF4
GO:0060761,negative regulation of response to cytokine stimulus,1/26,60/18493,0.08107488262096396,0.1382872997896584,0.08150865392278074,1,bp,NAC,9314,KLF4
GO:0061077,chaperone-mediated protein folding,1/26,60/18493,0.08107488262096396,0.1382872997896584,0.08150865392278074,1,bp,NAC,3303,HSPA1A
GO:0090307,mitotic spindle assembly,1/26,60/18493,0.08107488262096396,0.1382872997896584,0.08150865392278074,1,bp,NAC,3303,HSPA1A
R-HSA-419037,NCAM1 interactions,1/23,42/10554,0.08771952655835091,0.1386281803645367,0.06925225780922441,1,re,NAC,1281,COL3A1
GO:0046934,"phosphatidylinositol-4,5-bisphosphate 3-kinase activity",1/25,68/17632,0.09214258135293951,0.13882815590509553,0.07371406508235162,1,mf,NAC,3082,HGF
GO:2000146,negative regulation of cell motility,2/26,339/18493,0.08162840331217701,0.13906704365935232,0.08196824691013363,2,bp,NAC,9314/1281,KLF4/COL3A1
GO:0003002,regionalization,2/26,341/18493,0.08245652791004923,0.13948976526869994,0.08221740550542332,2,bp,NAC,10252/7704,SPRY1/ZBTB16
GO:0009880,embryonic pattern specification,1/26,61/18493,0.0823710391365533,0.13948976526869994,0.08221740550542332,1,bp,NAC,7704,ZBTB16
GO:0042733,embryonic digit morphogenesis,1/26,61/18493,0.0823710391365533,0.13948976526869994,0.08221740550542332,1,bp,NAC,7704,ZBTB16
GO:0046635,positive regulation of alpha-beta T cell activation,1/26,61/18493,0.0823710391365533,0.13948976526869994,0.08221740550542332,1,bp,NAC,7704,ZBTB16
GO:0048747,muscle fiber development,1/26,61/18493,0.0823710391365533,0.13948976526869994,0.08221740550542332,1,bp,NAC,2318,FLNC
GO:0055025,positive regulation of cardiac muscle tissue development,1/26,61/18493,0.0823710391365533,0.13948976526869994,0.08221740550542332,1,bp,NAC,3479,IGF1
hsa04110,Cell cycle,2/25,124/7852,0.05860462616441218,0.13958556413705447,0.08860795152131218,2,kg,NAC,4616/2810,GADD45B/SFN
R-HSA-177929,Signaling by EGFR,1/23,43/10554,0.089715574017365185,0.14052793452277557,0.0702012875403696,1,re,NAC,10252,SPRY1
GO:0001824,blastocyst development,1/26,62/18493,0.08366543762735457,0.14061057032027324,0.08287802518056737,1,bp,NAC,3479,IGF1
GO:0019080,viral gene expression,1/26,62/18493,0.08366543762735457,0.14061057032027324,0.08287802518056737,1,bp,NAC,3725,JUN
GO:0030098,lymphocyte differentiation,2/26,344/18493,0.08370372827797277,0.14061057032027324,0.08287802518056737,2,bp,NAC,7704/3953,ZBTB16/LEPR
GO:0045428,regulation of nitric oxide biosynthetic process,1/26,62/18493,0.08366543762735457,0.14061057032027324,0.08287802518056737,1,bp,NAC,9314,KLF4
GO:0046622,positive regulation of organ growth,1/26,62/18493,0.08366543762735457,0.14061057032027324,0.08287802518056737,1,bp,NAC,3479,IGF1
GO:0048645,animal organ formation,1/26,62/18493,0.08366543762735457,0.14061057032027324,0.08287802518056737,1,bp,NAC,10252,SPRY1
GO:0010676,positive regulation of cellular carbohydrate metabolic process,1/26,63/18493,0.08495808038258701,0.14156409929800584,0.08344004977407354,1,bp,NAC,3479,IGF1
GO:0031331,positive regulation of cellular catabolic process,2/26,347/18493,0.08495688437878941,0.14156409929800584,0.08344004977407354,2,bp,NAC,3479/3303,IGF1/HSPA1A
GO:0031571,mitotic G1 DNA damage checkpoint,1/26,63/18493,0.08495808038258701,0.14156409929800584,0.08344004977407354,1,bp,NAC,2810,SFN
GO:0044819,mitotic G1/S transition checkpoint,1/26,63/18493,0.08495808038258701,0.14156409929800584,0.08344004977407354,1,bp,NAC,2810,SFN
GO:0046323,glucose import,1/26,63/18493,0.08495808038258701,0.14156409929800584,0.08344004977407354,1,bp,NAC,3479,IGF1
GO:0046637,regulation of alpha-beta T cell differentiation,1/26,63/18493,0.08495808038258701,0.14156409929800584,0.08344004977407354,1,bp,NAC,7704,ZBTB16
GO:0050891,multicellular organismal water homeostasis,1/26,63/18493,0.08495808038258701,0.14156409929800584,0.08344004977407354,1,bp,NAC,2810,SFN
GO:0004857,enzyme inhibitor activity,2/25,371/17632,0.09649362190653288,0.14160752305763916,0.0751898352518438,2,mf,NAC,9021/2810,SOCS3/SFN
GO:0052813,phosphatidylinositol bisphosphate kinase activity,1/25,71/17632,0.09601392628334349,0.14160752305763916,0.0751898352518438,1,mf,NAC,3082,HGF
GO:0006066,alcohol metabolic process,2/26,348/18493,0.08537591487974686,0.14209624587251984,0.08375370512090749,2,bp,NAC,3479/3953,IGF1/LEPR
GO:0022412,cellular process involved in reproduction in multicellular organism,2/26,350/18493,0.08621592861636043,0.14223687229790613,0.08383659249130695,2,bp,NAC,3479/7704,IGF1/ZBTB16
GO:0042306,regulation of protein import into nucleus,1/26,64/18493,0.08624896968861251,0.14223687229790613,0.08383659249130695,1,bp,NAC,3479,IGF1
GO:0044783,G1 DNA damage checkpoint,1/26,64/18493,0.08624896968861251,0.14223687229790613,0.08383659249130695,1,bp,NAC,2810,SFN
GO:0045600,positive regulation of fat cell differentiation,1/26,64/18493,0.08624896968861251,0.14223687229790613,0.08383659249130695,1,bp,NAC,7704,ZBTB16
GO:0045670,regulation of osteoclast differentiation,1/26,64/18493,0.08624896968861251,0.14223687229790613,0.08383659249130695,1,bp,NAC,2353,FOS
GO:0050795,regulation of behavior,1/26,64/18493,0.08624896968861251,0.14223687229790613,0.08383659249130695,1,bp,NAC,3953,LEPR
GO:0051785,positive regulation of nuclear division,1/26,64/18493,0.08624896968861251,0.14223687229790613,0.08383659249130695,1,bp,NAC,3479,IGF1
GO:1905207,regulation of cardiocyte differentiation,1/26,64/18493,0.08624896968861251,0.14223687229790613,0.08383659249130695,1,bp,NAC,3479,IGF1
R-HSA-109606,Intrinsic Pathway for Apoptosis,1/23,44/10554,0.09170744365846528,0.14238787304866976,0.0711304272143221,1,re,NAC,2810,SFN
GO:0001654,eye development,2/26,351/18493,0.08663690688152306,0.14271353496579656,0.08411754477321634,2,bp,NAC,9314/3725,KLF4/JUN
GO:0001618,virus receptor activity,1/25,74/17632,0.09986942040482505,0.14285119627525608,0.075850192712525355,1,mf,NAC,3303,HSPA1A
GO:0104005,hijacked molecular function,1/25,74/17632,0.09986942040482505,0.14285119627525608,0.075850192712525355,1,mf,NAC,3303,HSPA1A
GO:0045862,positive regulation of proteolysis,2/26,352/18493,0.08705852943961,0.14308138722250252,0.08433436253111723,2,bp,NAC,4804/3303,NGFR/HSPA1A
GO:0150063,visual system development,2/26,352/18493,0.08705852943961,0.14308138722250252,0.08433436253111723,2,bp,NAC,9314/3725,KLF4/JUN
GO:0042246,tissue regeneration,1/26,65/18493,0.08753810782894,0.14370590397856703,0.08470246227864624,1,bp,NAC,3479,IGF1
GO:0062012,regulation of small molecule metabolic process,2/26,355/18493,0.08832723817498876,0.14483659623466907,0.08536890962367336,2,bp,NAC,3479/3953,IGF1/LEPR
GO:0010812,negative regulation of cell-substrate adhesion,1/26,66/18493,0.08882549708422782,0.14515876816822282,0.08555880269899992,1,bp,NAC,1277,COL1A1
GO:0015909,long-chain fatty acid transport,1/26,66/18493,0.08882549708422782,0.14515876816822282,0.08555880269899992,1,bp,NAC,5320,PLA2G2A
GO:0050918,positive chemotaxis,1/26,66/18493,0.08882549708422782,0.14515876816822282,0.08555880269899992,1,bp,NAC,3082,HGF
GO:0006913,nucleocytoplasmic transport,2/26,357/18493,0.0891762202770567,0.14540258289242125,0.08570251083420971,2,bp,NAC,3479/2810,IGF1/SFN
GO:0048880,sensory system development,2/26,357/18493,0.0891762202770567,0.14540258289242125,0.08570251083420971,2,bp,NAC,9314/3725,KLF4/JUN
R-HSA-8878171,Transcriptional regulation by RUNX1,2/23,239/10554,0.09468885908868722,0.14573850485824033,0.07280424863569544,2,re,NAC,3977/9021,LIFR/SOCS3
GO:0010038,response to metal ion,2/26,358/18493,0.08960165685701989,0.1459313666418507,0.08601418408039926,2,bp,NAC,2353/3725,FOS/JUN
GO:0030104,water homeostasis,1/26,67/18493,0.09011113973228868,0.14610154453223884,0.08611448953718422,1,bp,NAC,2810,SFN
GO:0035924,cellular response to vascular endothelial growth factor stimulus,1/26,67/18493,0.09011113973228868,0.14610154453223884,0.08611448953718422,1,bp,NAC,3164,NR4A1
GO:1903672,positive regulation of sprouting angiogenesis,1/26,67/18493,0.09011113973228868,0.14610154453223884,0.08611448953718422,1,bp,NAC,9314,KLF4
GO:1904589,regulation of protein import,1/26,67/18493,0.09011113973228868,0.14610154453223884,0.08611448953718422,1,bp,NAC,3479,IGF1
GO:0051169,nuclear transport,2/26,360/18493,0.09045440886861113,0.14649350392525912,0.08634551641070093,2,bp,NAC,3479/2810,IGF1/SFN
GO:0031670,cellular response to nutrient,1/26,68/18493,0.0913950380480899,0.1475201788628565,0.08695065435400523,1,bp,NAC,1277,COL1A1
GO:0033692,cellular polysaccharide biosynthetic process,1/26,68/18493,0.0913950380480899,0.1475201788628565,0.08695065435400523,1,bp,NAC,3479,IGF1
GO:0061035,regulation of cartilage development,1/26,68/18493,0.0913950380480899,0.1475201788628565,0.08695065435400523,1,bp,NAC,7704,ZBTB16
GO:0045088,regulation of innate immune response,2/26,365/18493,0.09259713553933796,0.14925579395125987,0.08797365248759383,2,bp,NAC,9021/3303,SOCS3/HSPA1A
GO:0050771,negative regulation of axonogenesis,1/26,69/18493,0.0926771943037622,0.14925579395125987,0.08797365248759383,1,bp,NAC,4804,NGFR
GO:0035004,phosphatidylinositol 3-kinase activity,1/25,79/17632,0.1062601887693998,0.15001531905752416,0.07965415171195975,1,mf,NAC,3082,HGF
GO:0035591,signaling adaptor activity,1/25,80/17632,0.10753310481114564,0.15001531905752416,0.07965415171195975,1,mf,NAC,8835,SOCS2
hsa04060,Cytokine-cytokine receptor interaction,3/25,294/7852,0.06509394386879445,0.1503803428798876,0.0954604024709612,3,kg,NAC,3977/4804/3953,LIFR/NGFR/LEPR
hsa04068,FoxO signaling pathway,2/25,132/7852,0.06543266827598163,0.1503803428798876,0.0954604024709612,2,kg,NAC,3479/4616,IGF1/GADD45B
GO:0048662,negative regulation of smooth muscle cell proliferation,1/26,70/18493,0.09395761076859588,0.15098088233750986,0.08899044602159827,1,bp,NAC,9314,KLF4
GO:1903747,regulation of establishment of protein localization to mitochondrion,1/26,70/18493,0.09395761076859588,0.15098088233750986,0.08899044602159827,1,bp,NAC,2810,SFN
GO:0006305,DNA alkylation,1/26,71/18493,0.09523628970905162,0.15118368102327998,0.08910997867513602,1,bp,NAC,2353,FOS
GO:0006306,DNA methylation,1/26,71/18493,0.09523628970905162,0.15118368102327998,0.08910997867513602,1,bp,NAC,2353,FOS
GO:0031110,regulation of microtubule polymerization or depolymerization,1/26,71/18493,0.09523628970905162,0.15118368102327998,0.08910997867513602,1,bp,NAC,3303,HSPA1A
GO:0031346,positive regulation of cell projection organization,2/26,371/18493,0.09518851649964281,0.15118368102327998,0.08910997867513602,2,bp,NAC,4804/3082,NGFR/HGF
GO:0035914,skeletal muscle cell differentiation,1/26,71/18493,0.09523628970905162,0.15118368102327998,0.08910997867513602,1,bp,NAC,2353,FOS
GO:0038034,signal transduction in absence of ligand,1/26,71/18493,0.09523628970905162,0.15118368102327998,0.08910997867513602,1,bp,NAC,3303,HSPA1A
GO:0043900,regulation of multi-organism process,2/26,371/18493,0.09518851649964281,0.15118368102327998,0.08910997867513602,2,bp,NAC,3725/3479,JUN/IGF1
GO:0046785,microtubule polymerization,1/26,71/18493,0.09523628970905162,0.15118368102327998,0.08910997867513602,1,bp,NAC,3303,HSPA1A
GO:0051155,positive regulation of striated muscle cell differentiation,1/26,71/18493,0.09523628970905162,0.15118368102327998,0.08910997867513602,1,bp,NAC,3479,IGF1
GO:0060350,endochondral bone morphogenesis,1/26,71/18493,0.09523628970905162,0.15118368102327998,0.08910997867513602,1,bp,NAC,1277,COL1A1
GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,1/26,71/18493,0.09523628970905162,0.15118368102327998,0.08910997867513602,1,bp,NAC,3303,HSPA1A
GO:0034774,secretory granule lumen,2/26,321/19659,0.06680819879654958,0.15160322034601634,0.09737227354962692,2,cc,NAC,3479/3082,IGF1/HGF
GO:0002696,positive regulation of leukocyte activation,2/26,372/18493,0.09562251259495047,0.15162998425770716,0.08937303664166567,2,bp,NAC,3479/7704,IGF1/ZBTB16
GO:0008013,beta-catenin binding,1/25,82/17632,0.11007371755095707,0.15168695223485545,0.08054174454948079,1,mf,NAC,9314,KLF4
GO:0042692,muscle cell differentiation,2/26,373/18493,0.09605710214419085,0.15215191920314752,0.08968067309781756,2,bp,NAC,3479/2318,IGF1/FLNC
GO:0001707,mesoderm formation,1/26,72/18493,0.09651323338875895,0.15237264308531637,0.08981077113683891,1,bp,NAC,9314,KLF4
